indicator_id,entity,period_end,value,unit,basis,source_name,source_url,note
work_in_process_consolidated,koei-tecmo-hd,2026-03-31,25000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2025/04/01－2026/03/31)・書類番号 S100YEES）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YEES.pdf,XBRL から機械で転記（連結貸借対照表の仕掛品・全社）
employees_consolidated,gungho,2021-12-31,1391,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,gungho,2022-12-31,1451,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,gungho,2023-12-31,1387,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,gungho,2024-12-31,1583,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,gungho,2025-12-31,1614,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_parent,gungho,2021-12-31,413,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（提出会社）
employees_parent,gungho,2022-12-31,412,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（提出会社）
employees_parent,gungho,2023-12-31,439,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（提出会社）
employees_parent,gungho,2024-12-31,444,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（提出会社）
employees_parent,gungho,2025-12-31,459,人,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（提出会社）
avg_salary_parent,gungho,2025-12-31,7570000,円,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（提出会社）。持株会社なら本社だけの値
rd_expense,gungho,2025-12-31,1497000000,円,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（研究開発費、研究開発活動）
foreign_ownership_pct,gungho,2025-12-31,31.76,%,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（所有者別状況：外国法人等の個人以外＋個人）
net_sales_consolidated,gungho,2021-12-31,104626000000,円,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,gungho,2022-12-31,105505000000,円,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,gungho,2023-12-31,125315000000,円,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,gungho,2024-12-31,103600000000,円,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,gungho,2025-12-31,93242000000,円,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（売上高、経営指標等）
operating_income_consolidated,gungho,2024-12-31,17491000000,円,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
operating_income_consolidated,gungho,2025-12-31,5056000000,円,official,EDINET 有価証券報告書（有価証券報告書－第29期(2025/01/01－2025/12/31)・書類番号 S100XRW5）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XRW5.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
employees_consolidated,mixi,2022-03-31,1432,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,mixi,2023-03-31,1527,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,mixi,2024-03-31,1645,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,mixi,2025-03-31,1717,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,mixi,2026-03-31,2116,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_parent,mixi,2022-03-31,1122,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（提出会社）
employees_parent,mixi,2023-03-31,1163,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（提出会社）
employees_parent,mixi,2024-03-31,1245,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（提出会社）
employees_parent,mixi,2025-03-31,1259,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（提出会社）
employees_parent,mixi,2026-03-31,1316,人,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（提出会社）
avg_salary_parent,mixi,2026-03-31,8470000,円,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（提出会社）。持株会社なら本社だけの値
rd_expense,mixi,2026-03-31,74000000,円,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（研究開発費、研究開発活動）
foreign_ownership_pct,mixi,2026-03-31,16.11,%,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（所有者別状況：外国法人等の個人以外＋個人）
net_sales_consolidated,mixi,2022-03-31,122030000000,円,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,mixi,2023-03-31,146867000000,円,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,mixi,2024-03-31,146868000000,円,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,mixi,2025-03-31,154847000000,円,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,mixi,2026-03-31,171369000000,円,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（売上高、経営指標等）
operating_income_consolidated,mixi,2025-03-31,26600000000,円,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
operating_income_consolidated,mixi,2026-03-31,22256000000,円,official,EDINET 有価証券報告書（有価証券報告書－第27期(2025/04/01－2026/03/31)・書類番号 S100YE1D）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YE1D.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
employees_consolidated,colopl,2021-09-30,1449,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,colopl,2022-09-30,1348,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,colopl,2023-09-30,1277,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,colopl,2024-09-30,1235,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,colopl,2025-09-30,1148,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_parent,colopl,2021-09-30,885,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（提出会社）
employees_parent,colopl,2022-09-30,780,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（提出会社）
employees_parent,colopl,2023-09-30,718,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（提出会社）
employees_parent,colopl,2024-09-30,710,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（提出会社）
employees_parent,colopl,2025-09-30,676,人,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（提出会社）
avg_salary_parent,colopl,2025-09-30,6818000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（提出会社）。持株会社なら本社だけの値
rd_expense,colopl,2024-09-30,2873000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（一般管理費及び当期製造費用に含まれる研究開発費）
rd_expense,colopl,2025-09-30,1503000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（一般管理費及び当期製造費用に含まれる研究開発費）
foreign_ownership_pct,colopl,2025-09-30,18.98,%,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（所有者別状況：外国法人等の個人以外＋個人）
net_sales_consolidated,colopl,2021-09-30,37125000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,colopl,2022-09-30,32541000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,colopl,2023-09-30,30806000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,colopl,2024-09-30,25975000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,colopl,2025-09-30,25933000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（売上高、経営指標等）
operating_income_consolidated,colopl,2024-09-30,-1208000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
operating_income_consolidated,colopl,2025-09-30,1002000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
work_in_process_consolidated,colopl,2024-09-30,498000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（連結貸借対照表の仕掛品・全社）
work_in_process_consolidated,colopl,2025-09-30,473000000,円,official,EDINET 有価証券報告書（有価証券報告書－第17期(2024/10/01－2025/09/30)・書類番号 S100XB7G）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100XB7G.pdf,XBRL から機械で転記（連結貸借対照表の仕掛品・全社）
employees_consolidated,nippon-ichi,2022-03-31,179,人,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,nippon-ichi,2023-03-31,179,人,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,nippon-ichi,2024-03-31,185,人,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,nippon-ichi,2025-03-31,177,人,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,nippon-ichi,2026-03-31,182,人,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_parent,nippon-ichi,2022-03-31,102,人,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（提出会社）
employees_parent,nippon-ichi,2023-03-31,96,人,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（提出会社）
employees_parent,nippon-ichi,2024-03-31,100,人,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（提出会社）
employees_parent,nippon-ichi,2025-03-31,107,人,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（提出会社）
foreign_ownership_pct,nippon-ichi,2026-03-31,10.80,%,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（所有者別状況：外国法人等の個人以外＋個人）
net_sales_consolidated,nippon-ichi,2022-03-31,5716843000,円,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,nippon-ichi,2023-03-31,4833806000,円,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,nippon-ichi,2024-03-31,5339967000,円,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,nippon-ichi,2025-03-31,5299892000,円,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（売上高、経営指標等）
net_sales_consolidated,nippon-ichi,2026-03-31,3606632000,円,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（売上高、経営指標等）
operating_income_consolidated,nippon-ichi,2025-03-31,-274726000,円,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
operating_income_consolidated,nippon-ichi,2026-03-31,-409156000,円,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（営業利益又は営業損失（△））
work_in_process_consolidated,nippon-ichi,2025-03-31,359535000,円,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（連結貸借対照表の仕掛品・全社）
work_in_process_consolidated,nippon-ichi,2026-03-31,303243000,円,official,EDINET 有価証券報告書（有価証券報告書－第33期(2025/04/01－2026/03/31)・書類番号 S100YLU7）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100YLU7.pdf,XBRL から機械で転記（連結貸借対照表の仕掛品・全社）
employees_consolidated,tose,2021-08-31,630,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2024/09/01－2025/08/31)・書類番号 S100X5JM）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100X5JM.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,tose,2022-08-31,630,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2024/09/01－2025/08/31)・書類番号 S100X5JM）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100X5JM.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,tose,2023-08-31,632,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2024/09/01－2025/08/31)・書類番号 S100X5JM）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100X5JM.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,tose,2024-08-31,653,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2024/09/01－2025/08/31)・書類番号 S100X5JM）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100X5JM.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_consolidated,tose,2025-08-31,613,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2024/09/01－2025/08/31)・書類番号 S100X5JM）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100X5JM.pdf,XBRL から機械で転記（jpcrp_cor:NumberOfEmployees・連結）
employees_parent,tose,2021-08-31,538,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2024/09/01－2025/08/31)・書類番号 S100X5JM）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100X5JM.pdf,XBRL から機械で転記（提出会社）
employees_parent,tose,2022-08-31,540,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2024/09/01－2025/08/31)・書類番号 S100X5JM）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100X5JM.pdf,XBRL から機械で転記（提出会社）
employees_parent,tose,2023-08-31,550,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2024/09/01－2025/08/31)・書類番号 S100X5JM）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100X5JM.pdf,XBRL から機械で転記（提出会社）
employees_parent,tose,2024-08-31,570,人,official,EDINET 有価証券報告書（有価証券報告書－第46期(2024/09/01－2025/08/31)・書類番号 S100X5JM）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100X5JM.pdf,XBRL から機械で転記（提出会社）
